page_id,register,orig_path,filename,width,height,megapixels,bytes,sha12,readable,dup_group,mccatmus,transkribus,gemini,reconciled,translated
p360,06 - 01,raw/Archivio diocesano/06 - 01/IMG_20190318_113114.jpg,IMG_20190318_113114.jpg,3120,4160,13.0,1762745,f17096643505,ok,,,,,,
p361,06 - 01,raw/Archivio diocesano/06 - 01/IMG_20190318_113118.jpg,IMG_20190318_113118.jpg,3120,4160,13.0,2403907,0c87454e631a,ok,,,,,,
p362,06 - 01,raw/Archivio diocesano/06 - 01/IMG_20190318_113122.jpg,IMG_20190318_113122.jpg,3120,4160,13.0,2246742,9e737a432295,ok,,,,,,
p363,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113233.jpg,IMG_20190318_113233.jpg,3120,4160,13.0,1849581,f22167596dcc,ok,,,,,,
p364,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113245.jpg,IMG_20190318_113245.jpg,3120,4160,13.0,2547186,803bbb4e3bbe,ok,,,,,,
p365,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113253.jpg,IMG_20190318_113253.jpg,3120,4160,13.0,2695669,1dc06d94398a,ok,,,,,,
p366,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113259.jpg,IMG_20190318_113259.jpg,3120,4160,13.0,2371607,cfb025cd2c29,ok,,,,,,
p367,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113305.jpg,IMG_20190318_113305.jpg,3120,4160,13.0,2542610,df46ea631046,ok,,,,,,
p368,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113312.jpg,IMG_20190318_113312.jpg,3120,4160,13.0,2598739,be20586bb994,ok,,,,,,
p369,06 - 05,raw/Archivio diocesano/06 - 05/IMG_20190318_113313.jpg,IMG_20190318_113313.jpg,3120,4160,13.0,2400419,6e4ed3fe7842,ok,,,,,,
p370,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113325.jpg,IMG_20190318_113325.jpg,3120,4160,13.0,1988503,ae2050d9ea8a,ok,,,,,,
p371,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113330.jpg,IMG_20190318_113330.jpg,3120,4160,13.0,2339018,88a4596dd254,ok,,,,,,
p372,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113337.jpg,IMG_20190318_113337.jpg,4160,3120,13.0,2556647,0f9b4a5e46df,ok,,,,,,
p373,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113355.jpg,IMG_20190318_113355.jpg,4160,3120,13.0,2483218,c3c8b5ae991d,ok,,,,,,
p374,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113402.jpg,IMG_20190318_113402.jpg,4160,3120,13.0,2431061,06dc52bbc4dc,ok,,,,,,
p375,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113417.jpg,IMG_20190318_113417.jpg,4160,3120,13.0,2616579,13b49e7bb316,ok,,,,,,
p376,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113429.jpg,IMG_20190318_113429.jpg,4160,3120,13.0,2489434,3a736d26b3a2,ok,,,,,,
p377,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113440.jpg,IMG_20190318_113440.jpg,3120,4160,13.0,1976090,5cfe9bb0d686,ok,,,,,,
p378,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113444.jpg,IMG_20190318_113444.jpg,3120,4160,13.0,2254903,a33125354c43,ok,,,,,,
p379,06 - 06,raw/Archivio diocesano/06 - 06/IMG_20190318_113451.jpg,IMG_20190318_113451.jpg,3120,4160,13.0,2475479,5ef3ef5e932c,ok,,,,,,
p380,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113459.jpg,IMG_20190318_113459.jpg,3120,4160,13.0,1739286,71154a7db060,ok,,,,,,
p381,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113504.jpg,IMG_20190318_113504.jpg,3120,4160,13.0,2090543,0012e1fb82e3,ok,,,,,,
p382,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113516.jpg,IMG_20190318_113516.jpg,4160,3120,13.0,2389111,b5632d3a4e26,ok,,,,,,
p383,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113522.jpg,IMG_20190318_113522.jpg,4160,3120,13.0,2396750,e3ca8ec2e372,ok,,,,,,
p384,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113530.jpg,IMG_20190318_113530.jpg,4160,3120,13.0,2374127,547c778bda3a,ok,,,,,,
p385,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113544.jpg,IMG_20190318_113544.jpg,4160,3120,13.0,2187938,eb37d781992b,ok,,,,,,
p386,06 - 07,raw/Archivio diocesano/06 - 07/IMG_20190318_113550.jpg,IMG_20190318_113550.jpg,4160,3120,13.0,2218017,a0c0b7959371,ok,,,,,,
p387,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111200.jpg,IMG_20190226_111200.jpg,3120,4160,13.0,1652302,92f889ccb11b,ok,,,,,,
p388,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111205.jpg,IMG_20190226_111205.jpg,3120,4160,13.0,3145728,12e0e9b2ee11,ok,,,,,,
p389,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111222.jpg,IMG_20190226_111222.jpg,3120,4160,13.0,3211923,f2ce0e298791,ok,,,,,,
p390,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111225.jpg,IMG_20190226_111225.jpg,3120,4160,13.0,3087578,0dda832da24d,ok,,,,,,
p391,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111233.jpg,IMG_20190226_111233.jpg,3120,4160,13.0,3113903,9386cb689060,ok,,,,,,
p392,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111236.jpg,IMG_20190226_111236.jpg,3120,4160,13.0,2459157,606ba4000445,ok,,,,,,
p393,06 - 138,raw/Archivio diocesano/06 - 138/IMG_20190226_111241.jpg,IMG_20190226_111241.jpg,3120,4160,13.0,2108040,ad3b0fdf91c2,ok,,,,,,
p394,06 - 142,raw/Archivio diocesano/06 - 142/IMG_20190226_111406.jpg,IMG_20190226_111406.jpg,3120,4160,13.0,1730418,3877829155ea,ok,,,,,,
p395,06 - 142,raw/Archivio diocesano/06 - 142/IMG_20190226_111415.jpg,IMG_20190226_111415.jpg,3120,4160,13.0,2496135,2311d32ef026,ok,,,,,,
p396,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111458.jpg,IMG_20190226_111458.jpg,3120,4160,13.0,1835008,a1b6323c86ae,ok,,,,,,
p397,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111502.jpg,IMG_20190226_111502.jpg,3120,4160,13.0,2306685,97d25c631dc3,ok,,,,,,
p398,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111511.jpg,IMG_20190226_111511.jpg,3120,4160,13.0,2150501,ab3d614c84f5,ok,,,,,,
p399,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111513.jpg,IMG_20190226_111513.jpg,3120,4160,13.0,2103235,a90b7d23a98c,ok,,,,,,
p400,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111519.jpg,IMG_20190226_111519.jpg,3120,4160,13.0,2184727,39c1ff9f2b65,ok,,,,,,
p401,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111521.jpg,IMG_20190226_111521.jpg,3120,4160,13.0,2113092,0246bb03ca18,ok,,,,,,
p402,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111533.jpg,IMG_20190226_111533.jpg,3120,4160,13.0,2340792,62987cbf89f5,ok,,,,,,
p403,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111535.jpg,IMG_20190226_111535.jpg,3120,4160,13.0,2097152,4e034fa3c5d9,ok,,,,,,
p404,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111547.jpg,IMG_20190226_111547.jpg,3120,4160,13.0,2343068,0d880ede93d0,ok,,,,,,
p405,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111549.jpg,IMG_20190226_111549.jpg,3120,4160,13.0,2234586,0878b0a019fc,ok,,,,,,
p406,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111600.jpg,IMG_20190226_111600.jpg,3120,4160,13.0,2451435,cd50f55a1be4,ok,,,,,,
p407,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111602.jpg,IMG_20190226_111602.jpg,3120,4160,13.0,2029572,4b7b46b89c7f,ok,,,,,,
p408,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111608.jpg,IMG_20190226_111608.jpg,3120,4160,13.0,2350641,e0838b969e97,ok,,,,,,
p409,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111610.jpg,IMG_20190226_111610.jpg,3120,4160,13.0,2372383,440ccbf8f49c,ok,,,,,,
p410,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111614.jpg,IMG_20190226_111614.jpg,3120,4160,13.0,2767373,d98aff4b1874,ok,,,,,,
p411,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111616.jpg,IMG_20190226_111616.jpg,3120,4160,13.0,2248318,51442a902ac2,ok,,,,,,
p412,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111622.jpg,IMG_20190226_111622.jpg,3120,4160,13.0,2359296,a46d48d5bab0,ok,,,,,,
p413,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111625.jpg,IMG_20190226_111625.jpg,3120,4160,13.0,2747279,0fc6a1cbb5a7,ok,,,,,,
p414,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111629.jpg,IMG_20190226_111629.jpg,3120,4160,13.0,2621440,c6df523c610d,ok,,,,,,
p415,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111631.jpg,IMG_20190226_111631.jpg,3120,4160,13.0,2698611,c00199da75c2,ok,,,,,,
p416,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111635.jpg,IMG_20190226_111635.jpg,3120,4160,13.0,2621440,f407905b2500,ok,,,,,,
p417,06 - 143,raw/Archivio diocesano/06 - 143/IMG_20190226_111637.jpg,IMG_20190226_111637.jpg,3120,4160,13.0,2130432,e6cf0c955aa3,ok,,,,,,
p418,06 - 145,raw/Archivio diocesano/06 - 145/IMG_20190226_111702.jpg,IMG_20190226_111702.jpg,3120,4160,13.0,1764655,69f00ad085be,ok,,,,,,
p419,06 - 145,raw/Archivio diocesano/06 - 145/IMG_20190226_111705.jpg,IMG_20190226_111705.jpg,3120,4160,13.0,2396685,d8e41c73573f,ok,,,,,,
p420,06 - 145,raw/Archivio diocesano/06 - 145/IMG_20190226_111735.jpg,IMG_20190226_111735.jpg,3120,4160,13.0,2624849,acc4215b6c24,ok,,,,,,
p421,06 - 145,raw/Archivio diocesano/06 - 145/IMG_20190226_111739.jpg,IMG_20190226_111739.jpg,3120,4160,13.0,2266119,b04449ec0626,ok,,,,,,
p422,06 - 145,raw/Archivio diocesano/06 - 145/IMG_20190226_111744.jpg,IMG_20190226_111744.jpg,3120,4160,13.0,2385196,9832a19ba7bf,ok,,,,,,
p423,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110757.jpg,IMG_20190226_110757.jpg,3120,4160,13.0,1636200,459f08dfb7f5,ok,,,,,,
p424,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110802.jpg,IMG_20190226_110802.jpg,3120,4160,13.0,3063166,3fd880e25202,ok,,,,,,
p425,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110814.jpg,IMG_20190226_110814.jpg,3120,4160,13.0,3068059,fa391d17e777,ok,,,,,,
p426,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110817.jpg,IMG_20190226_110817.jpg,3120,4160,13.0,2892640,37eb1736f590,ok,,,,,,
p427,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110826.jpg,IMG_20190226_110826.jpg,3120,4160,13.0,3012220,e6b302f8801f,ok,,,,,,
p428,06 - 184,raw/Archivio diocesano/06 - 184/IMG_20190226_110829.jpg,IMG_20190226_110829.jpg,3120,4160,13.0,2621440,073de43ce65d,ok,,,,,,
p429,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112704.jpg,IMG_20190226_112704.jpg,3120,4160,13.0,1895407,f6a1500a4d09,ok,,,,,,
p430,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112708.jpg,IMG_20190226_112708.jpg,3120,4160,13.0,2621440,ca5327deddb8,ok,,,,,,
p431,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112714.jpg,IMG_20190226_112714.jpg,3120,4160,13.0,2456236,1043c9de878d,ok,,,,,,
p432,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112717.jpg,IMG_20190226_112717.jpg,3120,4160,13.0,2422384,8059920272fa,ok,,,,,,
p433,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112731.jpg,IMG_20190226_112731.jpg,3120,4160,13.0,2097152,9492536083b9,ok,,,,,,
p434,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112731_1.jpg,IMG_20190226_112731_1.jpg,3120,4160,13.0,2241990,45b59a943dd4,ok,,,,,,
p435,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112734.jpg,IMG_20190226_112734.jpg,3120,4160,13.0,2506728,cfdd5f15cac1,ok,,,,,,
p436,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112743.jpg,IMG_20190226_112743.jpg,3120,4160,13.0,2523931,03ccccddb97e,ok,,,,,,
p437,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112747.jpg,IMG_20190226_112747.jpg,3120,4160,13.0,2359296,cd56851a0de8,ok,,,,,,
p438,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112753.jpg,IMG_20190226_112753.jpg,3120,4160,13.0,2359296,6fe2fc1f4a5c,ok,,,,,,
p439,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112755.jpg,IMG_20190226_112755.jpg,3120,4160,13.0,2235714,8158bd4cc207,ok,,,,,,
p440,06 - 265,raw/Archivio diocesano/06 - 265/IMG_20190226_112809.jpg,IMG_20190226_112809.jpg,3120,4160,13.0,2126618,e4133afe3fe7,ok,,,,,,
p441,06 - 266,raw/Archivio diocesano/06 - 266/IMG_20190226_112828.jpg,IMG_20190226_112828.jpg,3120,4160,13.0,1664315,b0485b7344a7,ok,,,,,,
p442,06 - 266,raw/Archivio diocesano/06 - 266/IMG_20190226_112847.jpg,IMG_20190226_112847.jpg,3120,4160,13.0,2509995,18df7f621288,ok,,,,,,
p443,06 - 266,raw/Archivio diocesano/06 - 266/IMG_20190226_112902.jpg,IMG_20190226_112902.jpg,3120,4160,13.0,2223573,6cc853600821,ok,,,,,,
p444,06 - 266,raw/Archivio diocesano/06 - 266/IMG_20190226_112904.jpg,IMG_20190226_112904.jpg,3120,4160,13.0,2329370,2b2ab6d6f96b,ok,,,,,,
p445,06 - 269,raw/Archivio diocesano/06 - 269/IMG_20190226_112941.jpg,IMG_20190226_112941.jpg,3120,4160,13.0,1710359,6be1508511ef,ok,,,,,,
p446,06 - 269,raw/Archivio diocesano/06 - 269/IMG_20190226_112954.jpg,IMG_20190226_112954.jpg,3120,4160,13.0,2809900,0de97f7d90b3,ok,,,,,,
p447,06 - 269,raw/Archivio diocesano/06 - 269/IMG_20190226_113006.jpg,IMG_20190226_113006.jpg,3120,4160,13.0,2172871,8c4a33763ccd,ok,,,,,,
p448,06 - 270,raw/Archivio diocesano/06 - 270/IMG_20190226_113020.jpg,IMG_20190226_113020.jpg,3120,4160,13.0,1825213,c2cca71a4534,ok,,,,,,
p449,06 - 270,raw/Archivio diocesano/06 - 270/IMG_20190226_113025.jpg,IMG_20190226_113025.jpg,3120,4160,13.0,2615961,026be84ca14a,ok,,,,,,
p450,06 - 270,raw/Archivio diocesano/06 - 270/IMG_20190226_113042.jpg,IMG_20190226_113042.jpg,3120,4160,13.0,2591102,52d62085b1af,ok,,,,,,
p451,06 - 270,raw/Archivio diocesano/06 - 270/IMG_20190226_113044.jpg,IMG_20190226_113044.jpg,3120,4160,13.0,1978249,cb8e165d7fd4,ok,,,,,,
p452,06 - 270,raw/Archivio diocesano/06 - 270/IMG_20190226_113048.jpg,IMG_20190226_113048.jpg,3120,4160,13.0,2317817,e5fcb7300040,ok,,,,,,
p453,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113750.jpg,IMG_20190318_113750.jpg,3120,4160,13.0,1564983,c2f4674fc7a3,ok,,,,,,
p454,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113759.jpg,IMG_20190318_113759.jpg,3120,4160,13.0,2883613,a79feff7015c,ok,,,,,,
p455,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113805.jpg,IMG_20190318_113805.jpg,3120,4160,13.0,2502656,e86363bbc03c,ok,,,,,,
p456,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113812.jpg,IMG_20190318_113812.jpg,3120,4160,13.0,1942026,6c5c37c3470d,ok,,,,,,
p457,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113818.jpg,IMG_20190318_113818.jpg,3120,4160,13.0,2125972,7bc4771f1b9d,ok,,,,,,
p458,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113821.jpg,IMG_20190318_113821.jpg,3120,4160,13.0,2180031,0f2c4839c64a,ok,,,,,,
p459,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113828.jpg,IMG_20190318_113828.jpg,4160,3120,13.0,2186083,52f89d1f7af1,ok,,,,,,
p460,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113835.jpg,IMG_20190318_113835.jpg,3120,4160,13.0,2340557,13ef2b9d140e,ok,,,,,,
p461,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113840.jpg,IMG_20190318_113840.jpg,3120,4160,13.0,1895469,4366b7ead07f,ok,,,,,,
p462,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113848.jpg,IMG_20190318_113848.jpg,3120,4160,13.0,2380678,79855d0d6e43,ok,,,,,,
p463,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113859.jpg,IMG_20190318_113859.jpg,3120,4160,13.0,2615673,761b41e69b34,ok,,,,,,
p464,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113903.jpg,IMG_20190318_113903.jpg,3120,4160,13.0,2349881,da6766234866,ok,,,,,,
p465,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113916.jpg,IMG_20190318_113916.jpg,3120,4160,13.0,2097634,75d39e3f1089,ok,,,,,,
p466,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113929.jpg,IMG_20190318_113929.jpg,3120,4160,13.0,2200044,1caec3036d32,ok,,,,,,
p467,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113931.jpg,IMG_20190318_113931.jpg,3120,4160,13.0,2026273,40412590fc1e,ok,,,,,,
p468,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113931_1.jpg,IMG_20190318_113931_1.jpg,3120,4160,13.0,1969467,6ccdae2a1469,ok,,,,,,
p469,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113946.jpg,IMG_20190318_113946.jpg,3120,4160,13.0,2425501,f4de0e099a4e,ok,,,,,,
p470,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113952.jpg,IMG_20190318_113952.jpg,3120,4160,13.0,1951876,40637da54385,ok,,,,,,
p471,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113954.jpg,IMG_20190318_113954.jpg,3120,4160,13.0,1897547,15809cbfc28e,ok,,,,,,
p472,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_113959.jpg,IMG_20190318_113959.jpg,3120,4160,13.0,1825668,fc8bf8b72dc6,ok,,,,,,
p473,06 - 43,raw/Archivio diocesano/06 - 43/IMG_20190318_114004.jpg,IMG_20190318_114004.jpg,3120,4160,13.0,1864798,4289f84e8b80,ok,,,,,,
p474,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113152.jpg,IMG_20190408_113152.jpg,3120,4160,13.0,1572864,57e99b1905c3,ok,,,,,,
p475,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113207.jpg,IMG_20190408_113207.jpg,3120,4160,13.0,3331769,ada8b5d29e6d,ok,,,,,,
p476,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113214.jpg,IMG_20190408_113214.jpg,3120,4160,13.0,3426982,769d447ff634,ok,,,,,,
p477,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113217.jpg,IMG_20190408_113217.jpg,3120,4160,13.0,3645666,1d1385127d1b,ok,,,,,,
p478,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113226.jpg,IMG_20190408_113226.jpg,3120,4160,13.0,3162932,9d1392baa417,ok,,,,,,
p479,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113229.jpg,IMG_20190408_113229.jpg,3120,4160,13.0,3644119,6aae50a09702,ok,,,,,,
p480,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113235.jpg,IMG_20190408_113235.jpg,3120,4160,13.0,3407872,6bf06b8477f8,ok,,,,,,
p481,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113237.jpg,IMG_20190408_113237.jpg,3120,4160,13.0,2621440,dee7f65143cb,ok,,,,,,
p482,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113246.jpg,IMG_20190408_113246.jpg,3120,4160,13.0,2835171,cf295537df05,ok,,,,,,
p483,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113252.jpg,IMG_20190408_113252.jpg,3120,4160,13.0,2492276,428949f7144f,ok,,,,,,
p484,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113302.jpg,IMG_20190408_113302.jpg,4160,3120,13.0,2621440,7dc48b1cd316,ok,,,,,,
p485,06 - 67,raw/Archivio diocesano/06 - 67/IMG_20190408_113307.jpg,IMG_20190408_113307.jpg,3120,4160,13.0,2429129,f002a47e8bce,ok,,,,,,
p486,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094534.jpg,IMG_20190408_094534.jpg,3120,4160,13.0,1721809,8213208e6707,ok,,,,,,
p487,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094548.jpg,IMG_20190408_094548.jpg,3120,4160,13.0,1967395,0ac5fe7c7d96,ok,,,,,,
p488,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094601.jpg,IMG_20190408_094601.jpg,3120,4160,13.0,2502939,8976197aac26,ok,,,,,,
p489,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094620.jpg,IMG_20190408_094620.jpg,4160,3120,13.0,2654242,029a84be370b,ok,,,,,,
p490,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094630.jpg,IMG_20190408_094630.jpg,4160,3120,13.0,2534606,24a23ac808e5,ok,,,,,,
p491,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094640.jpg,IMG_20190408_094640.jpg,4160,3120,13.0,2398067,5e72e5157f9e,ok,,,,,,
p492,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094649.jpg,IMG_20190408_094649.jpg,4160,3120,13.0,2456549,5ba00ba2c117,ok,,,,,,
p493,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094656.jpg,IMG_20190408_094656.jpg,4160,3120,13.0,2540471,b2b3f390b087,ok,,,,,,
p494,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094710.jpg,IMG_20190408_094710.jpg,4160,3120,13.0,2392164,6dba9b063235,ok,,,,,,
p495,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094719.jpg,IMG_20190408_094719.jpg,4160,3120,13.0,2420174,17fbc66253a6,ok,,,,,,
p496,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094725.jpg,IMG_20190408_094725.jpg,4160,3120,13.0,2460075,02da815ef023,ok,,,,,,
p497,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094731.jpg,IMG_20190408_094731.jpg,4160,3120,13.0,2554430,7e64b5cb7cac,ok,,,,,,
p498,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094736.jpg,IMG_20190408_094736.jpg,4160,3120,13.0,2565080,b47464f6f6c3,ok,,,,,,
p499,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094742.jpg,IMG_20190408_094742.jpg,4160,3120,13.0,2507856,a02d29bd8c5d,ok,,,,,,
p500,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094752.jpg,IMG_20190408_094752.jpg,3120,4160,13.0,2168526,ffa7c3a9c02b,ok,,,,,,
p501,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094800.jpg,IMG_20190408_094800.jpg,3120,4160,13.0,2040034,0ff7ec642014,ok,,,,,,
p502,07 - 02,raw/Archivio diocesano/07 - 02/IMG_20190408_094814.jpg,IMG_20190408_094814.jpg,3120,4160,13.0,2293025,b81dc1f08679,ok,,,,,,
p503,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_094915.jpg,IMG_20190408_094915.jpg,3120,4160,13.0,1904952,992ab9c9ecb9,ok,,,,,,
p504,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_094926.jpg,IMG_20190408_094926.jpg,3120,4160,13.0,1757918,d9c149d5601d,ok,,,,,,
p505,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_094936.jpg,IMG_20190408_094936.jpg,3120,4160,13.0,1964463,a676caa040ed,ok,,,,,,
p506,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095032.jpg,IMG_20190408_095032.jpg,3120,4160,13.0,2852958,93a11da068b2,ok,,,,,,
p507,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095044.jpg,IMG_20190408_095044.jpg,3120,4160,13.0,2596662,0f2dae787273,ok,,,,,,
p508,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095046.jpg,IMG_20190408_095046.jpg,3120,4160,13.0,2050595,3d0bf2c6d450,ok,,,,,,
p509,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095058.jpg,IMG_20190408_095058.jpg,3120,4160,13.0,2413344,b1ebe8f00df2,ok,,,,,,
p510,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095135.jpg,IMG_20190408_095135.jpg,3120,4160,13.0,2330672,b5964ffec587,ok,,,,,,
p511,07 - 03,raw/Archivio diocesano/07 - 03/IMG_20190408_095144.jpg,IMG_20190408_095144.jpg,3120,4160,13.0,2449964,f85906411ed7,ok,,,,,,
p512,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100032.jpg,IMG_20190408_100032.jpg,3120,4160,13.0,1804203,838d5bf67b7a,ok,,,,,,
p513,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100043.jpg,IMG_20190408_100043.jpg,3120,4160,13.0,2011084,bd107b8c0ee2,ok,,,,,,
p514,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100051.jpg,IMG_20190408_100051.jpg,3120,4160,13.0,2463283,e648724ecb56,ok,,,,,,
p515,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100103.jpg,IMG_20190408_100103.jpg,3120,4160,13.0,2764786,eca450317349,ok,,,,,,
